# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
32.192006;-50.953608;28.763679;-0.756809;0.011336;7.387158;-1.483364
32.391956;-50.808206;28.626583;-0.755539;0.001373;7.346898;-1.642560
32.591906;-50.662759;28.489519;-0.756260;-0.008587;7.302057;-1.784619
32.791857;-50.517530;28.352189;-0.758971;-0.018540;7.253025;-1.915911
32.991807;-50.372785;28.214297;-0.763671;-0.028478;7.200014;-2.034585
33.191757;-50.228788;28.075546;-0.770358;-0.038391;7.143288;-2.138657
33.391708;-50.085804;27.935637;-0.779026;-0.048264;7.083171;-2.226052
33.591658;-49.944098;27.794274;-0.789670;-0.058075;7.020051;-2.294674
33.791608;-49.803983;27.651226;-0.801830;-0.055743;6.954385;-2.342537
33.991559;-49.665415;27.506641;-0.810689;-0.032758;6.886704;-2.367957
34.191509;-49.527726;27.361074;-0.814960;-0.009884;6.817606;-2.369828
34.391459;-49.390312;27.215219;-0.814652;0.012961;6.747744;-2.347980
34.591410;-49.252569;27.069774;-0.809763;0.035869;6.677806;-2.326054
34.791360;-49.113893;26.925434;-0.800280;0.058922;6.607791;-2.279062
34.991310;-48.973678;26.782896;-0.786178;0.082166;6.538463;-2.185027
35.191261;-48.831322;26.642856;-0.767434;0.105593;6.471299;-2.051893
35.391211;-48.686220;26.506010;-0.744028;0.129116;6.407586;-1.886383
35.591161;-48.537767;26.373055;-0.715958;0.152540;6.348448;-1.693560
35.791112;-48.384185;26.243725;-0.683150;0.172000;6.294881;-1.501696
35.991062;-48.224574;26.118515;-0.646728;0.187334;6.247000;-1.319087
36.191012;-48.060659;25.999702;-0.607113;0.204281;6.204635;-1.144712
36.390963;-47.892558;25.888146;-0.564051;0.222851;6.167636;-0.977657
36.590913;-47.720389;25.784707;-0.517293;0.242961;6.135859;-0.817101
36.790864;-47.544271;25.690245;-0.466611;0.264393;6.109174;-0.662300
36.990814;-47.364322;25.605619;-0.411818;0.286746;6.087458;-0.512579
37.190764;-47.180659;25.531691;-0.352797;0.309392;6.070599;-0.356536
37.390715;-46.993401;25.469318;-0.289527;0.331442;6.058844;0.035297
37.590665;-46.802665;25.419362;-0.222122;0.351750;6.060009;0.403254
37.790615;-46.610905;25.382937;-0.154153;0.329798;6.073299;0.703506
37.990566;-46.417502;25.358929;-0.094335;0.283965;6.096417;0.899104
38.190516;-46.221577;25.345597;-0.043039;0.238702;6.125835;1.079218
38.390466;-46.023542;25.341467;-0.000092;0.195341;6.160960;1.244574
38.590417;-45.823806;25.345070;0.034798;0.154420;6.201221;1.395691
38.790367;-45.622780;25.354933;0.061961;0.115910;6.246061;1.537689
38.990317;-45.420875;25.369586;0.081700;0.079418;6.295093;1.675996
39.190268;-45.218502;25.387557;0.094251;0.044328;6.348104;1.808992
39.390218;-45.016071;25.407375;0.099761;0.009895;6.404830;1.934708
39.590168;-44.813993;25.427569;0.098270;-0.024699;6.464947;2.050816
39.790119;-44.612326;25.446789;0.091625;-0.032038;6.528067;2.154666
39.990069;-44.411329;25.464641;0.085746;-0.026193;6.593733;2.243369
40.190019;-44.211048;25.481366;0.081085;-0.020157;6.661414;2.313980
40.389970;-44.011374;25.497228;0.077665;-0.013964;6.730513;2.363807
40.589920;-43.812198;25.512491;0.075504;-0.007650;6.800374;2.390852
40.789870;-43.613413;25.527418;0.074616;-0.001250;6.870312;2.417978
40.989821;-43.414909;25.542275;0.075008;0.005199;6.940327;2.418398
41.189771;-43.216578;25.557325;0.076685;0.011660;7.009655;2.365864
41.389721;-43.018312;25.572833;0.079645;0.018096;7.076819;2.265140
41.589672;-42.820000;25.589063;0.083881;0.024468;7.140532;2.120652
41.789622;-42.621622;25.606241;0.088787;0.022792;7.199670;1.935951
