# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
32.386570;-50.891925;27.885577;-0.751562;-0.003199;7.296585;-1.551450
32.586487;-50.746188;27.749183;-0.753444;-0.015650;7.253953;-1.545562
32.786404;-50.600820;27.612279;-0.757809;-0.028063;7.211231;-1.539620
32.986322;-50.456132;27.474478;-0.764652;-0.040412;7.168422;-1.527379
33.186239;-50.312434;27.335389;-0.773961;-0.052661;7.125698;-1.510523
33.386156;-50.170039;27.194624;-0.785720;-0.064765;7.083192;-1.490623
33.586073;-50.029256;27.051795;-0.799906;-0.076668;7.040995;-1.469127
33.785990;-49.890464;26.906594;-0.816108;-0.075271;6.999157;-1.447355
33.985907;-49.753690;26.759266;-0.827816;-0.041311;6.957694;-1.426496
34.185824;-49.617981;26.610625;-0.832748;-0.007743;6.916584;-1.407609
34.385741;-49.482501;26.461770;-0.830935;0.025785;6.875778;-1.391616
34.585658;-49.346415;26.313799;-0.822358;0.059638;6.835196;-1.379298
34.785576;-49.208888;26.167811;-0.806952;0.094136;6.794735;-1.352386
34.985493;-49.069083;26.024903;-0.784616;0.129485;6.754827;-1.289599
35.185410;-48.926165;25.886174;-0.755233;0.165696;6.716552;-1.194098
35.385327;-48.779298;25.752722;-0.718707;0.202492;6.680915;-1.068811
35.585244;-48.627646;25.625645;-0.674999;0.239206;6.648855;-0.916111
35.785161;-48.469825;25.505635;-0.624407;0.262202;6.621252;-0.747643
35.985078;-48.304762;25.393107;-0.572446;0.258038;6.598640;-0.584665
36.184995;-48.134047;25.289195;-0.521236;0.254500;6.580903;-0.426532
36.384912;-47.958194;25.194062;-0.470642;0.251663;6.567933;-0.272654
36.584829;-47.777715;25.107869;-0.420524;0.249584;6.559628;-0.122486
36.784747;-47.593121;25.030779;-0.370733;0.248302;6.555894;0.000000
36.984664;-47.404926;24.962952;-0.321116;0.247843;6.555894;0.098525
37.184581;-47.213642;24.904550;-0.271519;0.248217;6.558898;0.325638
37.384498;-47.019781;24.855736;-0.221785;0.249423;6.568816;0.592498
37.584415;-46.823856;24.816671;-0.171762;0.251445;6.586824;0.825077
37.784332;-46.627145;24.787591;-0.122119;0.240346;6.611818;1.024065
37.984249;-46.430148;24.767975;-0.077309;0.212150;6.642710;1.188562
38.184166;-46.232134;24.756632;-0.038078;0.183413;6.678385;1.316228
38.384083;-46.033265;24.752498;-0.004447;0.154788;6.717670;1.403499
38.584000;-45.833703;24.754505;0.023626;0.126660;6.759309;1.445967
38.783918;-45.633610;24.761588;0.046224;0.099198;6.801942;1.458100
38.983835;-45.433148;24.772681;0.063439;0.072397;6.844663;1.470290
39.183752;-45.232479;24.786717;0.075352;0.046133;6.887473;1.476468
39.383669;-45.031765;24.802632;0.082026;0.020194;6.930196;1.477994
39.583586;-44.831168;24.819358;0.083488;-0.005680;6.972702;1.476208
39.783503;-44.630791;24.835864;0.080546;-0.016038;7.014899;1.472421
39.983420;-44.430697;24.851720;0.077759;-0.011721;7.056737;1.467897
40.183337;-44.230902;24.867081;0.075847;-0.007355;7.098201;1.463843
40.383254;-44.031367;24.882126;0.074815;-0.002950;7.139310;1.461400
40.583171;-43.832052;24.897036;0.074668;0.001483;7.180116;1.461632
40.783089;-43.632919;24.911992;0.075408;0.005935;7.220698;1.465510
40.983006;-43.433929;24.927174;0.077038;0.010394;7.261159;1.453460
41.182923;-43.235043;24.942763;0.079556;0.014850;7.301067;1.401509
41.382840;-43.036221;24.958940;0.082962;0.019292;7.339343;1.311467
41.582757;-42.837426;24.975885;0.087252;0.023708;7.374979;1.185256
41.782674;-42.638695;24.993760;0.092111;0.022748;7.407039;1.024606
41.982591;-42.439986;25.012538;0.096169;0.017915;7.434642;0.842202
42.182508;-42.241236;25.032038;0.099265;0.013097;7.457254;0.662417
42.382425;-42.042438;25.052067;0.101402;0.008295;7.474991;0.485380
42.582342;-41.843584;25.072435;0.102581;0.003505;7.487962;0.311216
42.782260;-41.644667;25.092951;0.102804;-0.001275;7.496266;0.140050
42.982177;-41.445680;25.113422;0.102072;-0.006047;7.500000;0.000000
43.182094;-41.246614;25.133658;0.100385;-0.010814;7.500000;0.000000
43.382011;-41.047464;25.153468;0.097744;-0.015579;7.500000;0.000000
43.581928;-40.848221;25.172659;0.094149;-0.020342;7.500000;0.000000
43.781845;-40.648427;25.191065;0.089188;-0.031399;7.500000;0.000000
43.981762;-40.448310;25.208225;0.081402;-0.046145;7.500000;0.000000
44.181679;-40.248189;25.223519;0.070650;-0.061033;7.500000;0.000000
44.381596;-40.048126;25.236346;0.056907;-0.076104;7.500000;0.000000
44.581513;-39.848181;25.246108;0.040147;-0.091375;7.500000;0.000000
44.781431;-39.648416;25.252203;0.020344;-0.106830;7.500000;0.000000
44.981348;-39.448892;25.254032;-0.002526;-0.122420;7.500000;0.000000
45.181265;-39.249670;25.250996;-0.028475;-0.138045;7.500000;0.000000
45.381182;-39.050811;25.242493;-0.057500;-0.153556;7.500000;0.000000
45.581099;-38.852376;25.227925;-0.089572;-0.168742;7.500000;0.000000
45.781016;-38.655029;25.206854;-0.122703;-0.158109;7.500000;0.000000
45.980933;-38.458374;25.179598;-0.152073;-0.137753;7.500000;0.000000
46.180850;-38.262131;25.146900;-0.177460;-0.117480;7.500000;0.000000
46.380767;-38.066251;25.109532;-0.198884;-0.097448;7.500000;0.000000
46.580684;-37.870686;25.068265;-0.216385;-0.077731;7.500000;0.000000
46.780602;-37.675384;25.023870;-0.230005;-0.058337;7.500000;0.000000
46.980519;-37.480298;24.977117;-0.239786;-0.039221;7.500000;0.000000
47.180436;-37.285378;24.928778;-0.245760;-0.020304;7.500000;0.000000
47.380353;-37.090574;24.879623;-0.247948;-0.001481;7.500000;0.000000
47.580270;-36.895838;24.830424;-0.246355;0.017363;7.500000;0.000000
47.780187;-36.701109;24.781873;-0.242386;0.018113;7.500000;0.000000
47.980104;-36.506405;24.734077;-0.239208;0.013583;7.500000;-0.186305
48.180021;-36.311758;24.686856;-0.236943;0.009027;7.495032;-0.426480
48.379938;-36.117197;24.640028;-0.235594;0.004448;7.483648;-0.663291
48.579855;-35.922750;24.593411;-0.235164;-0.000151;7.465908;-0.882699
48.779773;-35.728446;24.546821;-0.235655;-0.004766;7.442234;-1.082432
48.979690;-35.534312;24.500077;-0.237069;-0.009395;7.413100;-1.261835
49.179607;-35.340379;24.452996;-0.239407;-0.014035;7.378992;-1.419805
49.379524;-35.146673;24.405396;-0.242669;-0.018681;7.340425;-1.554844
49.579441;-34.953224;24.357094;-0.246857;-0.023329;7.297956;-1.665107
49.779358;-34.760106;24.307973;-0.251021;-0.016442;7.252199;-1.748489
49.979275;-34.567171;24.258226;-0.253366;-0.007103;7.203839;-1.802754
50.179192;-34.374264;24.208194;-0.253851;0.002232;7.153635;-1.825733
50.379109;-34.181239;24.158224;-0.252477;0.011542;7.102429;-1.815615
50.579026;-33.987953;24.108660;-0.249249;0.020805;7.051138;-1.805434
50.778944;-33.794262;24.059849;-0.244174;0.029995;6.999763;-1.765033
50.978861;-33.600021;24.012136;-0.237263;0.039087;6.949170;-1.691643
51.178778;-33.405088;23.965867;-0.228532;0.048049;6.900332;-1.588921
51.378695;-33.209317;23.921387;-0.217999;0.056847;6.854143;-1.460273
51.578612;-33.012565;23.879042;-0.205689;0.065440;6.811418;-1.308558
51.778529;-32.814742;23.839234;-0.190848;0.082828;6.772902;-1.135910
51.978446;-32.616024;23.802696;-0.172184;0.102030;6.739290;-0.957909
52.178363;-32.416691;23.770279;-0.149576;0.122004;6.710814;-0.786288
52.378280;-32.217027;23.742837;-0.122895;0.142942;6.687349;-0.620326
52.578197;-32.017316;23.721222;-0.091989;0.164963;6.668779;-0.459363
52.778115;-31.817839;23.706287;-0.056695;0.188084;6.654994;-0.302796
52.978032;-31.618880;23.698887;-0.016863;0.212188;6.645891;-0.150071
53.177949;-31.420721;23.699873;0.027635;0.236980;6.641376;-0.000677
53.377866;-31.223645;23.710099;0.076870;0.261942;6.641355;0.000000
53.577783;-31.027936;23.730418;0.130830;0.286303;6.641355;-0.000000
53.777700;-30.832964;23.761604;0.185537;0.263746;6.641355;0.000000
53.977617;-30.639552;23.802971;0.234963;0.235885;6.641355;0.000000
54.177534;-30.447725;23.853474;0.278964;0.207762;6.641355;0.006114
54.377451;-30.257428;23.912073;0.317564;0.180054;6.641539;0.029552
54.577368;-30.068608;23.977733;0.350854;0.153154;6.642429;0.042690
54.777286;-29.881210;24.049416;0.378964;0.127220;6.643713;-0.023291
54.977203;-29.695180;24.126084;0.402033;0.102229;6.643013;-0.123936
55.177120;-29.510464;24.206700;0.420186;0.078027;6.639282;-0.209730
55.377037;-29.327007;24.290228;0.433523;0.054361;6.632963;-0.281421
55.576954;-29.144765;24.375625;0.442104;0.031259;6.624476;-0.338462
55.776871;-28.964397;24.461729;0.448829;0.036026;6.614254;-0.378875
55.976788;-28.785096;24.548912;0.456481;0.040722;6.602792;-0.399041
56.176705;-28.606785;24.637408;0.465046;0.045306;6.590699;-0.393487
56.376622;-28.429389;24.727453;0.474502;0.049736;6.578753;-0.362503
56.576539;-28.252833;24.819278;0.484825;0.053969;6.567728;-0.361736
56.776457;-28.077041;24.913120;0.495982;0.057967;6.556707;-0.351014
56.976374;-27.901937;25.009212;0.507937;0.061688;6.545996;-0.352797
57.176291;-27.727446;25.107787;0.520648;0.065098;6.535213;-0.366448
57.376208;-27.553494;25.209080;0.534066;0.068163;6.523993;-0.387107
57.576125;-27.380025;25.313312;0.548123;0.068351;6.512120;-0.411480
57.776042;-27.207229;25.420180;0.558482;0.033876;6.499476;-0.505593
57.975959;-27.034585;25.528609;0.561963;0.000376;6.483905;-0.805041
58.175876;-26.861874;25.637100;0.558638;-0.033045;6.459036;-1.154091
58.375793;-26.688872;25.744153;0.548457;-0.067278;6.423216;-1.541789
58.575710;-26.515359;25.848270;0.531249;-0.103189;6.375048;-1.927582
58.775628;-26.341111;25.947953;0.506733;-0.141580;6.314311;-2.293622
58.975545;-26.165908;26.041702;0.474536;-0.183117;6.241271;-2.636472
59.175462;-25.989527;26.128019;0.434217;-0.228196;6.156241;-2.951505
59.375379;-25.811746;26.205405;0.385322;-0.276739;6.059637;-3.232738
59.575296;-25.631824;26.272539;0.327340;-0.322224;5.952028;-3.344468
59.775213;-25.445352;26.329433;0.265199;-0.314042;5.838613;-3.415352
59.975130;-25.256737;26.374623;0.205581;-0.299681;5.720475;-3.435715
60.175047;-25.065783;26.408799;0.149252;-0.280266;5.599117;-3.395227
60.374964;-24.872296;26.432652;0.096814;-0.257165;5.476549;-3.193338
