# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
58.979792;-5.593569;-6.277772;3.897562;0.004612;8.000000;0.000000
59.179723;-5.738973;-6.415013;3.898765;0.007416;8.000000;0.000000
59.379655;-5.884168;-6.552464;3.900528;0.010221;8.000000;0.000000
59.579586;-6.029074;-6.690205;3.902852;0.013027;8.000000;0.000000
59.779518;-6.173624;-6.828324;3.905688;0.014339;8.000000;0.000000
59.979449;-6.317800;-6.966864;3.908376;0.012548;8.000000;0.000000
60.179381;-6.461620;-7.105759;3.910706;0.010755;8.000000;0.000000
60.379312;-6.605137;-7.244958;3.912677;0.008962;8.000000;0.000000
60.579244;-6.748400;-7.384411;3.914289;0.007168;8.000000;0.000000
60.779175;-6.891461;-7.524067;3.915543;0.005374;8.000000;0.000000
60.979107;-7.034371;-7.663875;3.916438;0.003579;8.000000;0.000000
61.179038;-7.177181;-7.803785;3.916974;0.001785;8.000000;0.000000
61.378970;-7.319941;-7.943747;3.917152;-0.000010;8.000000;0.000000
61.578901;-7.462703;-8.083710;3.916970;-0.001804;8.000000;0.000000
61.778833;-7.605520;-8.223626;3.916450;-0.003062;8.000000;0.000000
61.978764;-7.748427;-8.363464;3.915805;-0.003387;8.000000;0.000000
62.178696;-7.891430;-8.503205;3.915095;-0.003713;8.000000;0.000000
62.378627;-8.034537;-8.642840;3.914320;-0.004040;8.000000;0.000000
62.578559;-8.177754;-8.782358;3.913480;-0.004366;8.000000;0.000000
62.778490;-8.321092;-8.921749;3.912575;-0.004692;8.000000;0.000000
62.978422;-8.464556;-9.061001;3.911604;-0.005019;8.000000;0.000000
63.178353;-8.608155;-9.200105;3.910568;-0.005346;8.000000;0.000000
63.378285;-8.751897;-9.339050;3.909466;-0.005673;8.000000;0.000000
63.578216;-8.895791;-9.477826;3.908300;-0.006000;8.000000;0.000000
63.778148;-9.039865;-9.616443;3.907075;-0.006141;8.000000;0.000000
63.978079;-9.184134;-9.754909;3.905860;-0.006011;8.000000;0.000000
64.178011;-9.328562;-9.893193;3.904671;-0.005881;8.000000;0.000000
64.377942;-9.473146;-10.031301;3.903508;-0.005751;8.000000;0.000000
64.577874;-9.617883;-10.169237;3.902371;-0.005620;8.000000;0.000000
64.777805;-9.762768;-10.307004;3.901261;-0.005490;8.000000;0.000000
64.977737;-9.907799;-10.444608;3.900176;-0.005359;8.000000;0.000000
65.177668;-10.052973;-10.582051;3.899118;-0.005229;8.000000;0.000000
65.377600;-10.198286;-10.719339;3.898086;-0.005098;8.000000;0.000000
65.577531;-10.343735;-10.856474;3.897080;-0.004967;8.000000;0.000000
65.777463;-10.489328;-10.993474;3.896122;-0.004337;8.000000;0.000000
65.977394;-10.635049;-11.130358;3.895379;-0.003100;8.000000;0.000000
66.177326;-10.780854;-11.267150;3.894883;-0.001862;8.000000;0.000000
66.377257;-10.926708;-11.403887;3.894634;-0.000625;8.000000;0.000000
66.577189;-11.072580;-11.540605;3.894633;0.000613;8.000000;0.000000
66.777120;-11.218435;-11.677342;3.894879;0.001850;8.000000;0.000000
66.977052;-11.364241;-11.814134;3.895373;0.003087;8.000000;0.000000
67.176983;-11.509965;-11.951019;3.896114;0.004325;8.000000;0.000000
67.376915;-11.655573;-12.088032;3.897102;0.005562;8.000000;0.000000
67.576846;-11.801034;-12.225211;3.898337;0.006798;8.000000;0.000000
67.776778;-11.946321;-12.362593;3.899670;0.005014;8.000000;0.000000
67.976709;-12.091484;-12.500127;3.900189;0.000176;8.000000;0.000000
68.176641;-12.236642;-12.637665;3.899741;-0.004662;8.000000;0.000000
68.376572;-12.381923;-12.775065;3.898324;-0.009502;8.000000;0.000000
68.576504;-12.527458;-12.912180;3.895941;-0.014343;8.000000;0.000000
68.776435;-12.673375;-13.048868;3.892589;-0.019188;8.000000;0.000000
68.976367;-12.819802;-13.184983;3.888268;-0.024035;8.000000;0.000000
69.176298;-12.966869;-13.320382;3.882979;-0.028884;8.000000;0.000000
69.376230;-13.114706;-13.454919;3.876721;-0.033733;8.000000;0.000000
69.576161;-13.263440;-13.588452;3.869494;-0.038579;8.000000;0.000000
69.776093;-13.413142;-13.720797;3.861581;-0.038268;8.000000;0.000000
69.976024;-13.563816;-13.851970;3.854399;-0.033638;8.000000;0.000000
70.175956;-13.715389;-13.982147;3.848141;-0.029006;8.000000;0.000000
70.375887;-13.867744;-14.111468;3.842807;-0.024375;8.000000;0.000000
70.575819;-14.020760;-14.240072;3.838398;-0.019747;8.000000;0.000000
70.775750;-14.174317;-14.368101;3.834912;-0.015125;8.000000;0.000000
70.975682;-14.328298;-14.495695;3.832349;-0.010507;8.000000;0.000000
71.175613;-14.482581;-14.622994;3.830709;-0.005896;8.000000;0.000000
71.375545;-14.637049;-14.750139;3.829990;-0.001290;8.000000;0.000000
71.575476;-14.791581;-14.877271;3.830192;0.003311;8.000000;0.000000
71.775408;-14.945994;-15.004459;3.830967;0.001962;8.000000;0.000000
71.975339;-15.100330;-15.131678;3.830803;-0.003601;8.000000;0.000000
72.175271;-15.254767;-15.258794;3.829526;-0.009164;8.000000;0.000000
72.375202;-15.409432;-15.385623;3.827137;-0.014730;8.000000;0.000000
72.575134;-15.564455;-15.511984;3.823633;-0.020303;8.000000;0.000000
72.775065;-15.719966;-15.637694;3.819016;-0.025886;8.000000;0.000000
72.974997;-15.876092;-15.762571;3.813281;-0.031479;8.000000;0.000000
73.174928;-16.032963;-15.886434;3.806430;-0.037083;8.000000;0.000000
73.374860;-16.190707;-16.009099;3.798459;-0.042697;8.000000;0.000000
73.574791;-16.349454;-16.130385;3.789368;-0.048315;8.000000;0.000000
73.774723;-16.509424;-16.250201;3.779629;-0.046167;8.000000;0.000000
73.974654;-16.670536;-16.368575;3.771095;-0.039201;8.000000;0.000000
74.174586;-16.832566;-16.485678;3.763955;-0.032226;8.000000;0.000000
74.374517;-16.995351;-16.601737;3.758210;-0.025249;8.000000;0.000000
74.574449;-17.158725;-16.716978;3.753860;-0.018272;8.000000;0.000000
74.774380;-17.322527;-16.831626;3.750904;-0.011298;8.000000;0.000000
74.974312;-17.486591;-16.945907;3.749342;-0.004325;8.000000;0.000000
75.174243;-17.650755;-17.060046;3.749174;0.002646;8.000000;0.000000
75.374175;-17.814854;-17.174269;3.750400;0.009620;8.000000;0.000000
75.574106;-17.978724;-17.288802;3.753020;0.016595;8.000000;0.000000
