# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
28.597669;15.004094;14.429715;3.930120;0.007554;8.000000;0.000000
28.797653;14.863178;14.287751;3.931094;0.002190;8.000000;0.000000
28.997637;14.722321;14.145722;3.930996;-0.003173;8.000000;0.000000
29.197620;14.581379;14.003787;3.929825;-0.008538;8.000000;0.000000
29.397604;14.440208;13.862107;3.927580;-0.013907;8.000000;0.000000
29.597588;14.298667;13.720843;3.924262;-0.019284;8.000000;0.000000
29.797571;14.156610;13.580154;3.919868;-0.024670;8.000000;0.000000
29.997555;14.013799;13.440070;3.914890;-0.023650;8.000000;0.000000
30.197539;13.870322;13.300659;3.910448;-0.020749;8.000000;0.000000
30.397523;13.726292;13.161868;3.906589;-0.017844;8.000000;0.000000
30.597506;13.581786;13.023609;3.903311;-0.014934;8.000000;0.000000
30.797490;13.436881;12.885795;3.900615;-0.012022;8.000000;0.000000
30.997474;13.291656;12.748340;3.898503;-0.009107;8.000000;0.000000
31.197457;13.146188;12.611156;3.896973;-0.006191;8.000000;0.000000
31.397441;13.000554;12.474157;3.896027;-0.003275;8.000000;0.000000
31.597425;12.854834;12.337255;3.895664;-0.000357;8.000000;0.000000
31.797408;12.709104;12.200364;3.895884;0.002560;8.000000;0.000000
31.997392;12.563420;12.063391;3.896492;0.003110;8.000000;0.000000
32.197376;12.417816;11.926322;3.897119;0.003158;8.000000;0.000000
32.397360;12.272297;11.789160;3.897755;0.003206;8.000000;0.000000
32.597343;12.126862;11.651902;3.898401;0.003254;8.000000;0.000000
32.797327;11.981515;11.514546;3.899057;0.003302;8.000000;0.000000
32.997311;11.836256;11.377093;3.899722;0.003350;8.000000;0.000000
33.197294;11.691086;11.239539;3.900397;0.003398;8.000000;0.000000
33.397278;11.546007;11.101884;3.901081;0.003446;8.000000;0.000000
33.597262;11.401020;10.964126;3.901775;0.003494;8.000000;0.000000
33.797246;11.256126;10.826264;3.902479;0.003542;8.000000;0.000000
33.997229;11.111329;10.688309;3.903073;0.002236;8.000000;0.000000
34.197213;10.966593;10.550288;3.903371;0.000741;8.000000;0.000000
34.397197;10.821876;10.412245;3.903369;-0.000754;8.000000;0.000000
34.597180;10.677140;10.274224;3.903069;-0.002249;8.000000;0.000000
34.797164;10.532343;10.136270;3.902470;-0.003744;8.000000;0.000000
34.997148;10.387447;9.998428;3.901572;-0.005239;8.000000;0.000000
35.197131;10.242411;9.860743;3.900374;-0.006735;8.000000;0.000000
35.397115;10.097195;9.723258;3.898878;-0.008231;8.000000;0.000000
35.597099;9.951760;9.586018;3.897083;-0.009728;8.000000;0.000000
35.797083;9.806065;9.449069;3.894988;-0.011225;8.000000;0.000000
35.997066;9.660078;9.312419;3.893079;-0.007496;8.000000;0.000000
36.197050;9.513890;9.175992;3.891993;-0.003369;8.000000;0.000000
36.397034;9.367613;9.039665;3.891732;0.000758;8.000000;0.000000
36.597017;9.221355;8.903316;3.892296;0.004884;8.000000;0.000000
36.797001;9.075228;8.766822;3.893685;0.009011;8.000000;0.000000
36.996985;8.929341;8.630058;3.895899;0.013135;8.000000;0.000000
37.196968;8.783804;8.492903;3.898938;0.017257;8.000000;0.000000
37.396952;8.638728;8.355234;3.902802;0.021375;8.000000;0.000000
37.596936;8.494222;8.216926;3.907488;0.025486;8.000000;0.000000
37.796920;8.350397;8.077858;3.912998;0.029588;8.000000;0.000000
37.996903;8.207479;7.938105;3.918422;0.024524;8.000000;0.000000
38.196887;8.065218;7.797623;3.922803;0.019304;8.000000;0.000000
38.396871;7.923473;7.656565;3.926142;0.014093;8.000000;0.000000
38.596854;7.782104;7.515087;3.928440;0.008888;8.000000;0.000000
38.796838;7.640972;7.373343;3.929698;0.003688;8.000000;0.000000
38.996822;7.499939;7.231488;3.929916;-0.001510;8.000000;0.000000
39.196805;7.358866;7.089679;3.929094;-0.006708;8.000000;0.000000
39.396789;7.217613;6.948070;3.927232;-0.011911;8.000000;0.000000
39.596773;7.076042;6.806817;3.924330;-0.017119;8.000000;0.000000
