# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
59.167414;67.969303;29.652578;0.178030;0.009956;8.000000;0.000000
59.367304;68.165954;29.688140;0.179654;0.006292;8.000000;0.000000
59.567194;68.362529;29.723943;0.180545;0.002626;8.000000;0.000000
59.767083;68.559050;29.759843;0.180703;-0.001043;8.000000;0.000000
59.966973;68.755672;29.795722;0.180232;-0.002310;8.000000;0.000000
60.166863;68.952442;29.831541;0.179956;-0.000452;8.000000;0.000000
60.366753;69.149178;29.867336;0.180052;0.001407;8.000000;0.000000
60.566643;69.345871;29.903179;0.180519;0.003268;8.000000;0.000000
60.766533;69.542510;29.939146;0.181358;0.005130;8.000000;0.000000
60.966423;69.739086;29.975310;0.182570;0.006992;8.000000;0.000000
61.166313;69.935589;30.011744;0.184153;0.008856;8.000000;0.000000
61.366203;70.132009;30.048522;0.186109;0.010719;8.000000;0.000000
61.566093;70.328336;30.085718;0.188437;0.012582;8.000000;0.000000
61.765983;70.524559;30.123406;0.191137;0.014444;8.000000;0.000000
61.965872;70.720694;30.161664;0.194196;0.016016;8.000000;0.000000
62.165762;70.916733;30.200554;0.197520;0.017251;8.000000;0.000000
62.365652;71.112638;30.240121;0.201092;0.018486;8.000000;0.000000
62.565542;71.308398;30.280411;0.204910;0.019721;8.000000;0.000000
62.765432;71.504003;30.321473;0.208975;0.020955;8.000000;0.000000
62.965322;71.699441;30.363356;0.213286;0.022187;8.000000;0.000000
63.165212;71.894702;30.406108;0.217844;0.023418;8.000000;0.000000
63.365102;72.089776;30.449776;0.222648;0.024647;8.000000;0.000000
63.564992;72.284651;30.494410;0.227699;0.025874;8.000000;0.000000
63.764882;72.479317;30.540057;0.232994;0.027098;8.000000;0.000000
63.964772;72.673629;30.586728;0.238397;0.025583;8.000000;0.000000
64.164661;72.867600;30.634362;0.243075;0.021269;8.000000;0.000000
64.364551;73.061407;30.682829;0.246894;0.016958;8.000000;0.000000
64.564441;73.255089;30.731964;0.249852;0.012652;8.000000;0.000000
64.764331;73.448686;30.781598;0.251951;0.008350;8.000000;0.000000
64.964221;73.642239;30.831565;0.253190;0.004054;8.000000;0.000000
65.164111;73.835787;30.881698;0.253572;-0.000239;8.000000;0.000000
65.364001;74.029371;30.931831;0.253095;-0.004528;8.000000;0.000000
65.563891;74.223030;30.981797;0.251761;-0.008813;8.000000;0.000000
65.763781;74.416806;31.031428;0.249569;-0.013096;8.000000;0.000000
65.963671;74.610734;31.080570;0.246891;-0.010147;8.000000;0.000000
66.163561;74.804775;31.129333;0.245848;-0.000279;8.000000;0.000000
66.363451;74.998811;31.178083;0.246779;0.009591;8.000000;0.000000
66.563340;75.192724;31.227198;0.249686;0.019472;8.000000;0.000000
66.763230;75.386394;31.277055;0.254569;0.029374;8.000000;0.000000
66.963120;75.579701;31.328032;0.261434;0.039301;8.000000;0.000000
67.163010;75.772528;31.380505;0.270282;0.049254;8.000000;0.000000
67.362900;75.964755;31.434852;0.281116;0.059225;8.000000;0.000000
67.562790;76.156262;31.491450;0.293939;0.069198;8.000000;0.000000
67.762680;76.346931;31.550677;0.308749;0.079147;8.000000;0.000000
67.962570;76.536599;31.612875;0.324967;0.078236;8.000000;0.000000
68.162460;76.725280;31.678014;0.339524;0.067622;8.000000;0.000000
68.362350;76.913142;31.745722;0.351968;0.057011;8.000000;0.000000
68.562240;77.100310;31.815598;0.362300;0.046425;8.000000;0.000000
68.762129;77.286910;31.887242;0.370524;0.035874;8.000000;0.000000
68.962019;77.473070;31.960253;0.376646;0.025358;8.000000;0.000000
69.161909;77.658915;32.034231;0.380669;0.014872;8.000000;0.000000
69.361799;77.844572;32.108773;0.382597;0.004403;8.000000;0.000000
69.561689;78.030166;32.183482;0.382431;-0.006061;8.000000;0.000000
69.761579;78.215825;32.257954;0.380171;-0.016537;8.000000;0.000000
69.961469;78.401727;32.331828;0.376249;-0.018962;8.000000;0.000000
70.161359;78.587893;32.405000;0.372903;-0.014496;8.000000;0.000000
70.361249;78.774218;32.477613;0.370451;-0.010021;8.000000;0.000000
70.561139;78.960645;32.549835;0.368896;-0.005539;8.000000;0.000000
70.761029;79.147116;32.621837;0.368237;-0.001052;8.000000;0.000000
70.960918;79.333572;32.693788;0.368475;0.003439;8.000000;0.000000
71.160808;79.519956;32.765858;0.369611;0.007932;8.000000;0.000000
71.360698;79.706209;32.838218;0.371645;0.012425;8.000000;0.000000
71.560588;79.892274;32.911036;0.374577;0.016918;8.000000;0.000000
71.760478;80.078093;32.984483;0.378406;0.021407;8.000000;0.000000
71.960368;80.263667;33.058740;0.382798;0.019895;8.000000;0.000000
72.160258;80.449004;33.133752;0.386149;0.013624;8.000000;0.000000
72.360148;80.634144;33.209271;0.388247;0.007356;8.000000;0.000000
72.560038;80.819173;33.285063;0.389091;0.001090;8.000000;0.000000
72.759928;81.004177;33.360892;0.388683;-0.005177;8.000000;0.000000
72.959818;81.189241;33.436522;0.387021;-0.011449;8.000000;0.000000
73.159708;81.374451;33.511717;0.384105;-0.017727;8.000000;0.000000
73.359597;81.559894;33.586242;0.379934;-0.024013;8.000000;0.000000
73.559487;81.745654;33.659862;0.374507;-0.030307;8.000000;0.000000
73.759377;81.931817;33.732340;0.367823;-0.036608;8.000000;0.000000
73.959267;82.118539;33.803484;0.360304;-0.035577;8.000000;0.000000
74.159157;82.305791;33.873317;0.353828;-0.029229;8.000000;0.000000
74.359047;82.493440;33.942053;0.348621;-0.022873;8.000000;0.000000
74.558937;82.681403;34.009930;0.344686;-0.016514;8.000000;0.000000
74.758827;82.869600;34.077191;0.342021;-0.010154;8.000000;0.000000
74.958717;83.057948;34.144075;0.340627;-0.003796;8.000000;0.000000
75.158607;83.246365;34.210822;0.340503;0.002559;8.000000;0.000000
75.358497;83.434771;34.277674;0.341650;0.008911;8.000000;0.000000
75.558386;83.623082;34.344870;0.344066;0.015257;8.000000;0.000000
75.758276;83.811217;34.412651;0.347751;0.021597;8.000000;0.000000
75.958166;83.998932;34.481184;0.352362;0.022388;8.000000;0.000000
76.158056;84.186274;34.550527;0.356560;0.019640;8.000000;0.000000
76.357946;84.373381;34.620620;0.360210;0.016896;8.000000;0.000000
76.557836;84.560288;34.691358;0.363312;0.014155;8.000000;0.000000
