# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
38.183556;-4.903544;9.253772;-0.309017;-0.003348;7.051975;-2.727151
38.383470;-4.713227;9.193039;-0.308334;0.010175;6.974236;-2.841916
38.583384;-4.522751;9.132681;-0.304952;0.023682;6.892292;-2.955203
38.783297;-4.331938;9.073209;-0.298871;0.037160;6.806035;-3.065427
38.983211;-4.140609;9.015132;-0.290097;0.050589;6.715391;-3.166093
39.183125;-3.948587;8.958959;-0.278639;0.063936;6.620467;-3.252099
39.383039;-3.755694;8.905202;-0.264510;0.077152;6.521526;-3.318131
39.582953;-3.561923;8.854388;-0.248593;0.069797;6.419005;-3.358817
39.782867;-3.367459;8.806221;-0.238215;0.033863;6.313531;-3.369221
39.982781;-3.172540;8.759344;-0.235008;-0.001853;6.205930;-3.345875
40.182695;-2.977655;8.712398;-0.238959;-0.037592;6.097195;-3.288512
40.382609;-2.783295;8.664026;-0.250086;-0.073587;5.988402;-3.231052
40.582523;-2.589951;8.612871;-0.268436;-0.109990;5.879548;-3.118185
40.782436;-2.398112;8.557574;-0.294062;-0.146781;5.772552;-2.948956
40.982350;-2.208267;8.496779;-0.327003;-0.183679;5.669504;-2.738953
41.182264;-2.020908;8.429127;-0.367232;-0.220044;5.572088;-2.499993
41.382178;-1.836524;8.353260;-0.414615;-0.254816;5.481660;-2.268957
41.582092;-1.653286;8.266671;-0.468961;-0.275574;5.398278;-2.054882
41.782006;-1.472591;8.168489;-0.526981;-0.289607;5.321636;-1.855648
41.981920;-1.298372;8.059905;-0.588397;-0.309674;5.251464;-1.643218
42.181834;-1.132331;7.941154;-0.654198;-0.335976;5.188532;-1.318183
42.381748;-0.976172;7.812469;-0.725390;-0.368646;5.137492;-1.015330
42.581662;-0.831600;7.674086;-0.802967;-0.407493;5.097829;-0.720655
42.781575;-0.700318;7.526237;-0.887844;-0.451635;5.069490;-0.418959
42.981489;-0.584028;7.369157;-0.980739;-0.499024;5.052941;-0.073037
43.181403;-0.484436;7.203081;-1.082006;-0.545981;5.050051;0.279956
43.381317;-0.403244;7.028242;-1.191411;-0.587014;5.061121;0.609777
43.581231;-0.342935;6.849442;-1.296967;-0.515043;5.085150;0.920494
43.781145;-0.299980;6.664183;-1.385952;-0.420709;5.121210;1.215169
43.981059;-0.271620;6.472811;-1.458470;-0.330277;5.168428;1.496174
44.180973;-0.255365;6.276355;-1.515325;-0.248272;5.225979;1.765577
44.380887;-0.248728;6.075845;-1.557656;-0.175327;5.293089;2.025646
44.580801;-0.249221;5.872311;4.696617;-0.109983;5.369050;2.217545
44.780715;-0.254356;5.666783;4.680261;-0.049856;5.450994;2.370544
44.980628;-0.261645;5.460291;4.675933;0.007760;5.537250;2.531237
45.180542;-0.268599;5.253865;4.683483;0.065651;5.627895;2.694796
45.380456;-0.272731;5.048535;4.703138;0.126575;5.722819;2.856805
45.580370;-0.271979;4.843914;-1.554700;0.115938;5.821760;3.011847
45.780284;-0.266447;4.641152;-1.532933;0.098413;5.924281;3.153451
45.980198;-0.256958;4.440043;-1.514995;0.079562;6.029755;3.274397
46.180112;-0.244335;4.240291;-1.501044;0.059674;6.137356;3.367718
46.380026;-0.229402;4.041601;-1.491200;0.039014;6.246090;3.428747
46.579940;-0.212982;3.843678;-1.485548;0.017824;6.354884;3.489873
46.779854;-0.195898;3.646227;-1.484142;-0.003671;6.463737;3.488118
46.979767;-0.178974;3.448952;-1.487006;-0.025252;6.570734;3.413503
47.179681;-0.163034;3.251559;-1.494134;-0.046695;6.673782;3.275796
47.379595;-0.148900;3.053761;-1.505478;-0.065716;6.771198;3.083294
47.579509;-0.137171;2.855462;-1.517662;-0.056988;6.861625;2.879305
47.779423;-0.127667;2.656574;-1.528154;-0.048426;6.945007;2.677244
47.979337;-0.120069;2.457191;-1.536974;-0.040014;7.021650;2.477007
48.179251;-0.114053;2.257406;-1.544142;-0.031732;7.091822;2.278564
48.379165;-0.109300;2.057311;-1.549674;-0.023557;7.155765;2.081940
48.579079;-0.105487;1.857001;-1.553581;-0.015460;7.213695;1.887194
48.778993;-0.102292;1.656567;-1.555873;-0.007412;7.265807;1.694410
48.978907;-0.099396;1.456104;-1.556554;0.000617;7.312279;1.503691
49.178820;-0.096475;1.255703;-1.555625;0.008661;7.353274;1.315148
49.378734;-0.093209;1.055443;-1.553116;0.015013;7.388942;1.128902
49.578648;-0.089375;0.855330;-1.550178;0.014338;7.419423;0.945078
49.778562;-0.084970;0.655396;-1.547379;0.013648;7.444844;0.763801
49.978476;-0.080022;0.455599;-1.544722;0.012944;7.465326;0.585199
50.178390;-0.074560;0.255895;-1.542207;0.012227;7.480981;0.409399
50.378304;-0.068612;0.056242;-1.539838;0.011499;7.491913;0.236527
50.578218;-0.062204;-0.143405;-1.537614;0.010761;7.498222;0.066705
50.778132;-0.055366;-0.343087;-1.535539;0.010015;7.500000;0.000000
50.978046;-0.048125;-0.542848;-1.533612;0.009262;7.500000;0.000000
51.177959;-0.040508;-0.742732;-1.531835;0.008503;7.500000;-0.189631
51.377873;-0.032546;-0.942788;-1.530246;0.006616;7.494944;-0.513192
51.577787;-0.024316;-1.143024;-1.529337;0.002466;7.481243;-0.857011
51.777701;-0.015984;-1.343350;-1.529257;-0.001670;7.458306;-1.210372
51.977615;-0.007719;-1.543687;-1.530007;-0.005808;7.425792;-1.570161
52.177529;0.000310;-1.743956;-1.531587;-0.009964;7.383400;-1.934373
52.377443;0.007933;-1.944080;-1.534001;-0.014153;7.330838;-2.255519
52.577357;0.014980;-2.143979;-1.537255;-0.018392;7.269069;-2.537373
52.777271;0.021282;-2.343575;-1.541356;-0.022695;7.198948;-2.781210
52.977185;0.026669;-2.542790;-1.546314;-0.027080;7.121295;-2.986166
53.177099;0.030971;-2.741545;-1.552141;-0.031560;7.036966;-3.149500
53.377012;0.034028;-2.940000;-1.558667;-0.031993;6.946916;-3.266916
53.576926;0.035833;-3.138266;-1.564570;-0.027511;6.852258;-3.333190
53.776840;0.036557;-3.336318;-1.569560;-0.022860;6.754312;-3.343494
53.976754;0.036384;-3.534410;4.709567;-0.018095;6.654616;-3.295854
54.176668;0.035500;-3.732793;4.706455;-0.013274;6.554856;-3.248120
54.376582;0.034089;-3.931721;4.704295;-0.008450;6.455033;-3.196029
54.576496;0.032335;-4.131447;4.703086;-0.003680;6.355280;-3.122368
54.776410;0.030425;-4.332223;4.702817;0.000984;6.256291;-3.038411
54.976324;0.028542;-4.534301;4.703476;0.005496;6.158436;-2.998091
55.176238;0.026871;-4.737934;4.705039;0.009811;6.060331;-2.994344
55.376151;0.025521;-4.942147;4.705519;-0.016540;5.960738;-2.993115
55.576065;0.023459;-5.146877;4.697612;-0.060666;5.859493;-2.981950
55.775979;0.018843;-5.351818;4.680595;-0.105656;5.756856;-2.953435
55.975893;0.009819;-5.555950;4.654208;-0.153208;5.653364;-2.901572
56.175807;-0.005468;-5.758252;4.617980;-0.204765;5.549811;-2.849613
56.375721;-0.028874;-5.957703;4.571275;-0.261320;5.446196;-2.748429
56.575635;-0.062252;-6.153283;4.513390;-0.323033;5.344357;-2.605087
56.775549;-0.107459;-6.343971;4.443698;-0.388620;5.246004;-2.428644
56.975463;-0.166348;-6.528747;4.361885;-0.454604;5.152623;-2.227120
57.175377;-0.240774;-6.706590;4.268253;-0.514785;5.065477;-2.017186
57.375290;-0.334267;-6.879537;4.165729;-0.510525;4.985231;-1.698355
57.575204;-0.446194;-7.044320;4.066577;-0.485575;4.916654;-1.310492
