# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
69.174853;77.758505;31.385147;0.406250;0.021709;8.000000;0.000000
69.374780;77.942380;31.464578;0.408633;0.002090;8.000000;0.000000
69.574708;78.126212;31.544081;0.407087;-0.017531;8.000000;0.000000
69.774635;78.310237;31.622902;0.401609;-0.037224;8.000000;0.000000
69.974562;78.494773;31.700323;0.392371;-0.049765;8.000000;0.000000
70.174490;78.680101;31.775994;0.383181;-0.042034;8.000000;0.000000
70.374417;78.865920;31.850048;0.375552;-0.034238;8.000000;0.000000
70.574344;79.052142;31.922789;0.369490;-0.026397;8.000000;0.000000
70.774272;79.238679;31.994521;0.365000;-0.018524;8.000000;0.000000
70.974199;79.425444;32.065549;0.362087;-0.010633;8.000000;0.000000
71.174126;79.612348;32.136175;0.360752;-0.002734;8.000000;0.000000
71.374054;79.799303;32.206703;0.360995;0.005164;8.000000;0.000000
71.573981;79.986220;32.277439;0.362815;0.013052;8.000000;0.000000
71.773908;80.173013;32.348684;0.366211;0.020919;8.000000;0.000000
71.973836;80.359481;32.420698;0.371077;0.025318;8.000000;0.000000
72.173763;80.545416;32.493558;0.375725;0.021234;8.000000;0.000000
72.373690;80.731131;32.567243;0.379561;0.017166;8.000000;0.000000
72.573618;80.916669;32.641595;0.382587;0.013113;8.000000;0.000000
72.773545;81.102074;32.716458;0.384805;0.009071;8.000000;0.000000
72.973472;81.287386;32.791675;0.386215;0.005037;8.000000;0.000000
73.173400;81.472650;32.867091;0.386820;0.001008;8.000000;0.000000
73.373327;81.657908;32.942547;0.386619;-0.003020;8.000000;0.000000
73.573254;81.843203;33.017887;0.385612;-0.007050;8.000000;0.000000
73.773182;82.028577;33.092956;0.383798;-0.011085;8.000000;0.000000
73.973109;82.214104;33.167608;0.381217;-0.013778;8.000000;0.000000
74.173036;82.399854;33.241769;0.378520;-0.013190;8.000000;0.000000
74.372963;82.585756;33.315422;0.375941;-0.012598;8.000000;0.000000
74.572891;82.771811;33.388594;0.373482;-0.012003;8.000000;0.000000
74.772818;82.958018;33.461311;0.371142;-0.011406;8.000000;0.000000
74.972745;83.144376;33.533597;0.368922;-0.010806;8.000000;0.000000
75.172673;83.330887;33.605479;0.366823;-0.010204;8.000000;0.000000
75.372600;83.517549;33.676983;0.364843;-0.009600;8.000000;0.000000
75.572527;83.704363;33.748134;0.362985;-0.008994;8.000000;0.000000
75.772455;83.891328;33.818958;0.361247;-0.008387;8.000000;0.000000
75.972382;84.078411;33.889468;0.359623;-0.008054;8.000000;0.000000
76.172309;84.265565;33.959659;0.357982;-0.008364;8.000000;0.000000
76.372237;84.452866;34.029548;0.356279;-0.008674;8.000000;0.000000
76.572164;84.640309;34.099120;0.354514;-0.008986;8.000000;0.000000
